PACKTEXT,PPTEXT,CUST,CASENO,ACC,ITEM,SUBITEM,OTYPE,DEST,MOT,CT,SKU,DESCR,QTY,PITEXT,DROPID,CASEID,USR,PTYPE,SOTEXT,SI,SHIPPINGTEXT,STDNETWGT,PACKINGUNIT,LENGTH,WIDTH,HEIGHT,SHIPMENTORDER,SHIPMENTORDERLINE,PACKAGESPECIFICATIONCODE,SINGLEPACKING,SHIPPINGMARKCODE,LOCATION,FMVSS,LABEL,GMGRNO,ASBESTOS,PROPERTYLOSS,GMLOGO,EGYPT,INSPECTION,COLUMBIA,DANGEROUSGOODS,FORWARDER,PACKDATE_T,PACKDATE,PPDATE_T,PPDATE,PIDATE_T,PIDATE,SODATE_T,SODATE,SHIPPINGDATE_T,SHIPPINGDATE
20 Apr 2015,22 Apr 2015,K112RTAA,00010E008,00010,0241," ",Stock_Sea,SGP,S,100043,8982533781,COVER; SIDE STEP,1,17 Apr 2015,Q68649,0000563715,0006,Packed Complete,17 Apr 2015,,,0.267,1.000,180.000,130.000,130.000,0000019287,00231,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E009,00010,0233," ",Stock_Sea,SGP,S,4999,8982181410,WHEEL; DISC,3,17 Apr 2015,Q68838,0000563792,0035,Packed Complete,17 Apr 2015,,,13.763,1.000,460.000,460.000,240.000,0000019287,00223,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E009,00010,0233," ",Stock_Sea,SGP,S,4999,8982181410,WHEEL; DISC,2,17 Apr 2015,Q68838,0000563793,0035,Packed Complete,17 Apr 2015,,,13.763,1.000,460.000,460.000,240.000,0000019287,00223,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E010,00010,0234," ",Stock_Sea,SGP,S,4999,8982181490,WHEEL; DISC,3,17 Apr 2015,Q68839,0000563805,0035,Packed Complete,17 Apr 2015,,,15.605,1.000,485.000,490.000,230.000,0000019287,00224,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E010,00010,0234," ",Stock_Sea,SGP,S,4999,8982181490,WHEEL; DISC,2,17 Apr 2015,Q68839,0000563806,0035,Packed Complete,17 Apr 2015,,,15.605,1.000,485.000,490.000,230.000,0000019287,00224,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E011,00010,0200," ",Stock_Sea,SGP,S,4999,8981254033,LAMP ASM; RR COMB,29,17 Apr 2015,Q68840,0000563803,0035,Packed Complete,17 Apr 2015,,,1.68,1.000,490.000,290.000,220.000,0000019287,00190,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E011,00010,0200," ",Stock_Sea,SGP,S,4999,8981254033,LAMP ASM; RR COMB,3,17 Apr 2015,Q68840,0000565013,0035,Packed Complete,17 Apr 2015,,,1.68,1.000,490.000,290.000,220.000,0000019287,00190,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E012,00010,0200," ",Stock_Sea,SGP,S,4999,8981254033,LAMP ASM; RR COMB,17,17 Apr 2015,Q68841,0000563804,0035,Packed Complete,17 Apr 2015,,,1.68,1.000,490.000,290.000,220.000,0000019287,00190,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0038," ",Stock_Sea,SGP,S,100043,8973159682,CABLE; ENG CONT,3,17 Apr 2015,Q68651,0000563757,0004,Packed Complete,17 Apr 2015,,,0.2,1.000,730.000,600.000,30.000,0000019287,00034,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0073," ",Stock_Sea,SGP,S,100043,8973876640,"JOINT ASM; OUTSIDE,FRT DRIVE SHAFT",3,17 Apr 2015,Q68651,0000563582,0004,Packed Complete,17 Apr 2015,,,4.993,1.000,680.000,145.000,140.000,0000019287,00069,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0076," ",Stock_Sea,SGP,S,100043,8973889350,MOLDING; WHEEL ARCH,6,17 Apr 2015,Q68651,0000563783,0004,Packed Complete,17 Apr 2015,,,0.515,1.000,615.000,100.000,265.000,0000019287,00072,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0081," ",Stock_Sea,SGP,S,100043,8974028480,WEATHERSTRIP; RR DOOR,1,17 Apr 2015,Q68651,0000563741,0004,Packed Complete,17 Apr 2015,,,0.7,1.000,700.000,450.000,30.000,0000019287,00077,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0090," ",Stock_Sea,SGP,S,100043,8974169485,"PLATE; SILL,RR",6,17 Apr 2015,Q68651,0000563770,0004,Packed Complete,17 Apr 2015,,,0.28,1.000,370.000,75.000,140.000,0000019287,00086,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0111," ",Stock_Sea,SGP,S,100043,8979454380,CYLINDER ASM; CLUTCH MASTER,4,17 Apr 2015,Q68651,0000563767,0004,Packed Complete,17 Apr 2015,,,0.512,1.000,276.000,235.000,90.000,0000019287,00107,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0138," ",Stock_Sea,SGP,S,100043,8980077060,SWITCH; COMB,1,17 Apr 2015,Q68651,0000563745,0004,Packed Complete,17 Apr 2015,,,0.757,1.000,400.000,140.000,130.000,0000019287,00132,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0148," ",Stock_Sea,SGP,S,100043,8980236580,"GUARD; MUD,RR",6,17 Apr 2015,Q68651,0000563725,0004,Packed Complete,17 Apr 2015,,,0.17,1.000,522.000,183.000,50.000,0000019287,00142,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0177," ",Stock_Sea,SGP,S,100043,8980727550,CABLE; TRUNK LID & FUEL FILLER,4,17 Apr 2015,Q68651,0000563714,0004,Packed Complete,17 Apr 2015,,,0.18,1.000,405.000,350.000,15.000,0000019287,00169,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0178," ",Stock_Sea,SGP,S,100043,8980727590,CABLE; TRUNK LID & FUEL FILLER,2,17 Apr 2015,Q68651,0000563726,0004,Packed Complete,17 Apr 2015,,,0.2,1.000,415.000,345.000,35.000,0000019287,00170,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0191," ",Stock_Sea,SGP,S,100043,8981019510,EXTENSION; FRT BUMPER,3,17 Apr 2015,Q68651,0000563766,0004,Packed Complete,17 Apr 2015,,,0.126,1.000,360.000,155.000,100.000,0000019287,00182,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0199," ",Stock_Sea,SGP,S,100043,8981254023,LAMP ASM; RR COMB,10,17 Apr 2015,Q68651,0000563802,0004,Packed Complete,17 Apr 2015,,,1.684,1.000,490.000,290.000,220.000,0000019287,00189,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E013,00010,0201," ",Stock_Sea,SGP,S,100043,8981317060,LAMP UNIT; RR COMB,6,17 Apr 2015,Q68651,0000563794,0004,Packed Complete,17 Apr 2015,,,2.031,1.000,490.000,305.000,215.000,0000019287,00191,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E014,00010,0126," ",Stock_Sea,SGP,S,100041,8980058340,ARM; LWR CONT,3,17 Apr 2015,Q68658,0000563815,0004,Packed Complete,17 Apr 2015,,,12.11,1.000,530.000,490.000,133.000,0000019287,00121,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E014,00010,0173," ",Stock_Sea,SGP,S,100041,8980653193,MIRROR ASM; DOOR,5,17 Apr 2015,Q68658,0000563798,0004,Packed Complete,17 Apr 2015,,,2.134,1.000,415.000,295.000,203.000,0000019287,00165,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E014,00010,0230," ",Stock_Sea,SGP,S,100041,8982098600,"DUCT; INL,TURBOCHARGER",3,17 Apr 2015,Q68658,0000563743,0004,Packed Complete,17 Apr 2015,,,0.649,1.000,450.000,180.000,110.000,0000019287,00220,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E014,00010,0230," ",Stock_Sea,SGP,S,100041,8982098600,"DUCT; INL,TURBOCHARGER",9,17 Apr 2015,Q68658,0000563744,0004,Packed Complete,17 Apr 2015,,,0.649,1.000,450.000,180.000,110.000,0000019287,00220,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E014,00010,0230," ",Stock_Sea,SGP,S,100041,8982098600,"DUCT; INL,TURBOCHARGER",9,17 Apr 2015,Q68658,0000563752,0004,Packed Complete,17 Apr 2015,,,0.649,1.000,450.000,180.000,110.000,0000019287,00220,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0001," ",Stock_Sea,SGP,S,100041,0287612250,BOLT; CENTER BRG MTG,32,17 Apr 2015,Q68707,0000563691,0002,Packed Complete,17 Apr 2015,,,0.037,10.000,100.000,150.000,25.000,0000019287,00001,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0002," ",Stock_Sea,SGP,S,100041,0292612600,BOLT; S/ABS TO LWR LINK,7,17 Apr 2015,Q68707,0000563649,0002,Packed Complete,17 Apr 2015,,,0.069,10.000,100.000,130.000,25.000,0000019287,00002,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0003," ",Stock_Sea,SGP,S,100041,0505408500,BOLT; WATER PIPE,3,17 Apr 2015,Q68707,0000563685,0002,Packed Complete,17 Apr 2015,,,0.037,10.000,55.000,14.000,14.000,0000019287,00003,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0004," ",Stock_Sea,SGP,S,100041,0956903380,GASKET; SUCTION PIPE TO BLOCK,9,17 Apr 2015,Q68707,0000563694,0002,Packed Complete,17 Apr 2015,,,0.0020,10.000,100.000,150.000,5.000,0000019287,00004,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0006," ",Stock_Sea,SGP,S,100041,8159546490,"SUPPORT; WINDSHIELD,LWR",3,17 Apr 2015,Q68707,0000563652,0002,Packed Complete,17 Apr 2015,,,0.02,1.000,100.000,80.000,5.000,0000019287,00006,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0008," ",Stock_Sea,SGP,S,100041,8972153300,HANDLE; SPARE TIRE CARRIER,16,17 Apr 2015,Q68707,0000563656,0002,Packed Complete,17 Apr 2015,,,0.225,1.000,300.000,15.000,10.000,0000019287,00008,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0009," ",Stock_Sea,SGP,S,100041,8972349322,SEDIMENTER; FUEL,3,17 Apr 2015,Q68707,0000563739,0002,Packed Complete,17 Apr 2015,,,0.65,1.000,180.000,130.000,130.000,0000019287,00009,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0011," ",Stock_Sea,SGP,S,100041,8972360490,BRACKET; FRT BUMPER,4,17 Apr 2015,Q68707,0000563613,0002,Packed Complete,17 Apr 2015,,,0.25,1.000,367.000,105.000,40.000,0000019287,00011,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0012," ",Stock_Sea,SGP,S,100041,8972456280,BOLT; UPR LINK TO FRAME,11,17 Apr 2015,Q68707,0000563668,0002,Packed Complete,17 Apr 2015,,,0.01,5.000,100.000,140.000,25.000,0000019287,00012,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0013," ",Stock_Sea,SGP,S,100041,8972456290,NUT ASM; UPR LINK TO FRAME,1,17 Apr 2015,Q68707,0000563699,0002,Packed Complete,17 Apr 2015,,,0.13,10.000,134.000,30.000,16.000,0000019287,00013,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0014," ",Stock_Sea,SGP,S,100041,8972456600,BOLT; ARM TO LWR CONT ARM,19,17 Apr 2015,Q68707,0000563697,0002,Packed Complete,17 Apr 2015,,,0.056,10.000,200.000,180.000,20.000,0000019287,00014,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0017," ",Stock_Sea,SGP,S,100041,8972889780,"REGULATOR ASM; VOLTAGE,GEN",4,17 Apr 2015,Q68707,0000563661,0002,Packed Complete,17 Apr 2015,,,0.067,1.000,90.000,60.000,48.000,0000019287,00016,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0018," ",Stock_Sea,SGP,S,100041,8972984430,HOOK; COAT HANGER,8,17 Apr 2015,Q68707,0000563622,0002,Packed Complete,17 Apr 2015,,,0.015,1.000,165.000,100.000,45.000,0000019287,00017,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0019," ",Stock_Sea,SGP,S,100041,8973011880,RETAINER; FRT BUMPER,157,17 Apr 2015,Q68707,0000563606,0002,Packed Complete,17 Apr 2015,,,0.0020,10.000,29.000,20.000,15.000,0000019287,00018,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0019," ",Stock_Sea,SGP,S,100041,8973011880,RETAINER; FRT BUMPER,16,17 Apr 2015,Q68707,0000563607,0002,Packed Complete,17 Apr 2015,,,0.0020,10.000,29.000,20.000,15.000,0000019287,00018,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0020," ",Stock_Sea,SGP,S,100041,8973013560,"CLIP; SUPPORT ROD,HOOD",7,17 Apr 2015,Q68707,0000563602,0002,Packed Complete,17 Apr 2015,,,0.0030,10.000,60.000,110.000,25.000,0000019287,00019,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0022," ",Stock_Sea,SGP,S,100041,8973015010,"SPRING; SHOE,RET",4,17 Apr 2015,Q68707,0000563639,0002,Packed Complete,17 Apr 2015,,,0.04,1.000,170.000,30.000,20.000,0000019287,00020,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0023," ",Stock_Sea,SGP,S,100041,8973015040,LEVER; AUTO ADJ,4,17 Apr 2015,Q68707,0000563665,0002,Packed Complete,17 Apr 2015,,,0.013,1.000,75.000,160.000,10.000,0000019287,00021,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0024," ",Stock_Sea,SGP,S,100041,8973015190,"LEVER; PARKING BRK,WHEEL BRK",1,17 Apr 2015,Q68707,0000563666,0002,Packed Complete,17 Apr 2015,,,0.27,1.000,360.000,75.000,34.000,0000019287,00022,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0024," ",Stock_Sea,SGP,S,100041,8973015190,"LEVER; PARKING BRK,WHEEL BRK",9,17 Apr 2015,Q68707,0000563667,0002,Packed Complete,17 Apr 2015,,,0.27,1.000,360.000,75.000,34.000,0000019287,00022,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0025," ",Stock_Sea,SGP,S,100041,8973015230,"SPRING; SHOE,RET",5,17 Apr 2015,Q68707,0000563594,0002,Packed Complete,17 Apr 2015,,,0.05,1.000,180.000,30.000,30.000,0000019287,00023,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
20 Apr 2015,22 Apr 2015,K112RTAA,00010E015,00010,0026," ",Stock_Sea,SGP,S,100041,8973015280,ADJUSTER; RR BRK,6,17 Apr 2015,Q68707,0000563657,0002,Packed Complete,17 Apr 2015,,,0.13,1.000,185.000,20.000,20.000,0000019287,00024,C,null,112A,null," "," "," "," "," ",N," ",N," "," ",ZZZ,"Apr 20, 2015 12:00 AM",2015.04.20,"Apr 22, 2015 12:00 AM",2015.04.22,"Apr 17, 2015 12:00 AM",2015.04.17,"Apr 17, 2015 12:00 AM",2015.04.17,,
